"sum-change","sum-change","sum-change","sum-change","sum-change","sum-change","sum-change","sum-change"
"0","0","0","0","0","0","0","0"
"20.85624691512941","20.216744367272625","20.33644445153987","20.847925804312002","17.743473095794318","17.30053167444956","17.107307761307915","22.369083462391032"
"9.179420425776655","7.623446888481756","7.504693230642499","8.304791962838106","5.961862475698556","5.932746748144356","5.5840198216199886","9.870082383416664"
"4.983655260392622","5.7178873237768855","3.91255234141363","5.600436800484443","3.3525674406466166","3.9298531201837363","3.0172809853089846","5.616135061045388"
"3.3110501378902084","4.753307507609765","3.1907344407533262","2.684617820013269","3.025815213817033","2.506297422393156","1.784863888366992","4.698127863773463"
"3.294069874519441","2.5609185143173394","2.7262148313834498","1.946699464395772","2.1991990983238474","2.1784077690612107","2.545122350510488","2.700430335669695"
"2.282439224994856","3.758067052926456","3.2000915316616756","1.842192336474193","3.1865864565739974","1.873640145376052","1.2388769075568211","1.6925975392624666"
"1.2091399409175854","3.252333485949607","2.547676798828398","1.3951065823194744","2.2710194796563243","1.1892960348571284","1.067654121368463","1.0592284100544516"
"1.0608958979797523","3.302960529645067","1.196805843190756","0.9674108208404937","2.154176711482281","0.9174986455007798","0.8765079265360357","1.8056216554801612"
"0.8249322228006949","2.4204715981547684","1.8436143676934031","1.2658011183356699","1.2835323513780987","0.9210160259578807","1.093858832966883","1.896127971694617"
"0.703462425863478","1.4999097482582506","1.7823007870705123","0.6988262367718396","0.8358087448941292","2.286250294280854","0.6920062973197518","0.8949887425785888"
"0.9683806681775194","1.541579205834033","1.2558842092005411","0.8588588350233461","0.9965214964610924","2.2848643496714125","0.9544133396947578","0.916966092909236"
"0.8938928328396412","1.6217681841434928","0.669110632375659","0.6698298909388225","0.9647640537818243","2.087394920273751","0.4332392456151727","1.2613746951773204"
"0.3907856099566824","1.449298916820514","1.0686229213858582","1.1318209737656058","0.6058422587570728","0.9479290421054446","0.6879031365376006","0.5931927649175961"
"0.5501238684249529","1.8697806096616247","1.2983260452663652","0.8262694620181008","0.30449900672526803","0.8156747265623031","0.4875107861245968","0.5525255252619228"
"0.41140472844615433","1.1704975405874758","0.6062249408596851","0.6394100628534493","0.49037554644431103","0.7004990211485967","0.17185348706023165","0.6084745054467774"
"0.41010462236477013","0.8280838136363007","0.5350294859560423","0.6439140039548173","0.5002408996140361","0.9633062314780171","0.27675007359286474","0.28939599973976704"
"0.22682999941754717","0.5671061730811795","0.45572084240636496","0.6347214871239444","0.4578659908885245","1.3313504080168204","0.40659832620130365","0.3435696123320864"
"0.3317306321712319","0.4323906633144834","0.3048199119043792","0.4032933850984883","0.705496452589473","1.1965791771543248","0.21569638817885464","0.3053612524580397"
"0.3917859032945157","0.4180580042098744","0.3936941953382658","0.27373041546103466","0.6706671864243429","0.666930349210747","0.22370656970419067","0.26460935178102346"
"0.3443678640262759","0.1841509481261852","0.38857153055498245","0.21574282935970024","1.38569937631855","1.062315308280692","5.00467167117695","0.7945433474910385"
"0.15674555613509433","0.27126499521288916","0.6831972977673642","0.48681436162747305","1.3721690402084776","1.0007347272647422","2.0696888823283697","0.45970065510465846"
"0.2719842302815167","0.3226836362898213","0.585164924994354","0.6216985874511746","0.47253648820724536","1.2701189275513027","1.693681846731004","0.7891996583535451"
"0.22100874438342522","0.5622140836197406","0.3433400854008982","0.5130130807335247","0.2442132339806964","1.2176213045596214","1.6209624561373905","0.8599634332319751"
"0.19210187210221324","0.8697517607527792","0.2226469768860838","0.32762258705931896","0.34727296595481805","0.755771854214638","0.5357711756911935","1.149410432460174"
"0.11421758919725666","0.7046093320425254","0.14656825637040932","0.41100352767814197","0.6574073878303137","0.7846484985236027","0.7140568769225251","1.4980450877871294"
"0.16788605444991317","0.41355762565161086","0.2554684665098511","0.3224637588976502","0.4820022110275062","1.0356039437445521","2.1621965639319223","0.6541015276274864"
"0.20979173090658731","0.28918408183244343","0.38956714199366377","0.39979895091232415","0.7332739696126107","0.6424513280090474","1.0364946182762576","1.2294326689301505"
"0.30229918945366835","0.23189183836617638","0.2524778281576179","0.37943169306212265","0.6218378247528483","0.7929975685800854","0.8602228103974299","1.2852093610688904"
"0.4698644004624658","0.21979898045722174","0.5050974531293331","0.3091667943960702","0.26515831038325005","1.0849714345015395","0.7312316416954133","0.9521208676874504"
"0.4949366524718037","0.3116161627453564","0.7426658411930529","0.27894835101134624","0.242682400127811","0.642962360858664","0.3625188303592728","0.9386702634927856"
"0.4724719360478795","0.3751813182814085","0.4122570484565856","0.2632310108319747","0.3755663718412936","0.4885426412333056","0.4120613122378102","1.1744922970857439"
"0.3648954523824003","0.24090235757033512","0.19987613864137144","0.31850836292709334","0.4784234379600329","0.3490219596439295","0.2643729019622616","0.8729747999064315"
"0.2056206498790294","0.4003385646845428","0.45334542522199694","0.2400407728229914","0.5511041137662186","0.5714197600713254","0.2061691730157228","0.4903624800484963"
"0.21646543625754544","0.2754454083137384","0.500228090769506","0.18154405342254432","0.5328573456089101","0.6661931052393847","0.41074984973242323","0.3447252864477412"
"0.2333480127574903","0.33154932811190596","0.5091070646738736","0.1466903197074163","0.4482078549910491","0.4426381844261299","0.37975162291000647","0.5723578195892842"
"0.2584160582756121","0.6481987160183703","0.45955951849603877","0.3593159804681662","0.44166726366371084","0.460381679382722","0.20776691549076054","0.7025681773622201"
"0.19985354361914798","0.43077732253946","0.2160966270336313","0.2760287412234983","0.31455989099690856","0.683303540351239","0.7145721029399102","0.49208329005652574"
"0.18875476934097546","0.6032919852412758","0.19177570714570696","0.18605113113488453","0.24453320144985569","0.42271589164303675","0.31684945375209117","0.337027350214084"
"0.16299374570341907","0.7975021396762252","0.10174130353815419","0.16888708602204777","0.3951462465673244","0.40861792901717175","0.17472659230566867","0.36183618478233576"
"0.0808599158090737","0.7866739373124894","0.199589419624763","0.14584050444334623","0.20834966402799543","0.30156059696835424","0.28545794825432935","0.25171416920805323"
"0.12390446330091365","1.0810188992771312","0.14833229383769503","0.19349986972880712","0.2533558886159787","0.5012088528939521","0.5530793634216243","0.18003122608973993"
"0.13126672873617062","0.6581982877337625","0.21178606660189658","0.29058192299997604","0.2478194300246377","0.42415351323040845","0.5630769892908026","0.2047092780746081"
"0.11367648676556918","0.5195764485489045","0.28501969754499595","0.3530039074013625","0.19301553585626963","0.2286658873435516","0.3409036629686401","0.6076281122976653"
"0.24669841637209455","0.7682890696966287","0.12735037286887985","0.15349524581295232","0.14651220417071115","0.3433721980760536","0.28211195147608137","0.24875123139855865"
"0.1743788466495536","0.49434575770941835","0.13035675211383602","0.1322900730388597","0.2035427581680168","0.3014814816243806","0.22175658462946607","0.19919648222801645"
"0.1325585002817834","0.6305906790923899","0.12768399064111674","0.20031804442102896","0.1651547959144748","0.21908526962403035","0.12963846294039372","0.27150770444499395"
"0.12962753245536607","0.43107287186359555","0.13607874864769204","0.10385608332619023","0.2287521663425458","0.2725690105520924","0.1912048056729163","0.521655626709848"
"0.139110298052062","0.763442839203379","0.09938254547350478","0.062322323240446065","0.2859865113751752","0.31031873062867166","0.13311749158141511","0.8568998710640653"
"0.08517156437164475","0.5891183727930618","0.19759987765441012","0.12047844578435563","0.2892879629710017","0.31299671899742193","0.18035938165347826","0.4412322349396719"
"0.13021574158637772","0.6283746069544254","0.39256989859851077","0.12146935428945549","0.2577022470407519","0.19649477234289026","0.25633528775100534","0.29184720734597225"
"0.18445549493169866","0.3938038035356069","0.17611064579019342","0.15219875842914998","0.283737842362736","0.19182747284165008","0.34335949064031196","0.19256928661344563"
"0.1661789950362681","0.31761252576093274","0.14914779836185682","0.19086109118868705","0.32739297701028086","0.1592988117400534","0.21346865053684339","0.5275664117555865"
"0.20955574641383368","0.28329419431811864","0.13455282141632785","0.14316674954417846","0.2514484810217323","0.2297015532183211","0.13557455289436826","0.38505066820390355"
"0.171572552340312","0.21029952955679154","0.33356001427469856","0.11591706092071535","0.24792620858991476","0.15278335536923182","0.16263524753606456","0.22705097504084543"
"0.09164243989689969","0.18016053467392257","0.45498545379695005","0.09026936827975718","0.13491575073053608","0.21523066603432595","0.10177121535166589","0.3276319780297557"
"0.08446611867038811","0.18376476817432064","0.30416520931624685","0.07289004246047248","0.18011566398489942","0.19219136182751245","0.05017933888650877","0.3023138567704112"
"0.09795995733227347","0.42650469255933754","0.2231364094438018","0.14695625154135705","0.37170777711517283","0.2687918646446205","0.0722542591606335","0.22110215337149414"
"0.0845446524142277","0.22698342479606043","0.10302859569951606","0.16661751762841492","0.24661934672462427","0.16862948157016927","0.10485946382196876","0.16740821039235548"
"0.07281013295861272","0.1994249133590275","0.13138523271230546","0.11911161117702757","0.18961233444696995","0.11537144438762942","0.0578645981128042","0.1730977166373754"
"0.09217292732883142","0.23048781339801383","0.15320576508868683","0.16515127434410465","0.2524142337016193","0.10996186264318847","0.046525667804964366","0.14266490838074508"
"0.07896519410909364","0.20376242437562597","0.14356305520996865","0.12363774159938412","0.20630985404594654","0.1760243494704583","0.050499840665548745","0.09435589699147284"
"0.05430526148824566","0.21171973248946108","0.13291203612994806","0.2690324015343238","0.18528700895659234","0.1821941569194913","0.05097842676908243","0.16187707801590395"
"0.048010604253004296","0.23346509872227722","0.10135186480554986","0.18413994355264812","0.1871739766257398","0.10683843450371938","0.039738382268636685","0.061374552364168444"
"0.04511016627214115","0.23591899284647488","0.07141005224838254","0.28134888089913457","0.13776138792089926","0.08260206129956138","0.1263616037503566","0.06317618165807987"
"0.027925905790498362","0.30706418692756254","0.2000739870564266","0.2627069954028175","0.06772149957809731","0.09448908468116451","0.3546797103276032","0.07412321743937189"
"0.02766420263890723","0.17694968686586932","0.106630785892046","0.13855562131752114","0.06052208057245834","0.06710806104817951","0.285170043272747","0.10457489516239554"
"0.03925705470176233","0.14250870277572264","0.08958700556057836","0.12601471660724184","0.23702692879431442","0.08730980772656027","0.16132570642623","0.10839981473928484"
"0.03106638175888976","0.1817349961200191","0.15053795753761545","0.20116663626282244","0.1475114585496709","0.0960334277496413","0.16767984034833378","0.09166399491299049"
"0.029555903699763908","0.159967441709002","0.13464081828876512","0.13576593815716104","0.1448428989955099","0.35360092832062145","0.07927655219981716","0.17162546948905993"
"0.019112656734128874","0.14496406699572273","0.05423213749359779","0.09409890302454532","0.1091321848578834","0.4480497948327257","0.13197122293634045","0.14115170692975504"
"0.016487910471619793","0.13194280665836683","0.1031794777210927","0.13582479604459563","0.19219648515694537","0.24072083789934273","0.07296017678206607","0.07490935420300565"
"0.01431260226829334","0.06882226669085723","0.08115540364506979","0.11545317119946508","0.16877267149470881","0.237762247240198","0.02863066361210498","0.09475546297250487"
"0.01075380379644264","0.10219262637461934","0.06118527893028669","0.10175311991458602","0.09963769178438298","0.14815892311611278","0.2830130010398677","0.10169634352722168"
"0.023245480891829207","0.0727886866831064","0.042360899891610626","0.07360323122013585","0.19485873292378125","0.10333451789817272","0.18363945866542813","0.08176120633212014"
"0.03154568081648035","0.081914214462321","0.0291988946447303","0.05328775238610378","0.16972752229265642","0.18417421636186732","0.10037369369376392","0.10884034855708469"
"0.025953648426983333","0.07749152148491412","0.03334121873193707","0.13394846956268647","0.09240448740446006","0.20517109090321695","0.1257082932107918","0.1351122209175475"
"0.01905364257302189","0.04740014123846026","0.030245247403526965","0.1823701287396316","0.13983317655225297","0.16213897848796105","0.10777851936698857","0.10535676815164896"
"0.018283600543942513","0.13770661973881915","0.01747598654503163","0.10239001241503604","0.11794259761165998","0.15760948939743935","0.06571214345956211","0.19973285802764712"
"0.013628725041816225","0.10537921228309516","0.020759573336836645","0.08461384158660845","0.11560280161946196","0.16807108983076785","0.12880647467191447","0.11385259201284492"
"0.01802187069874206","0.12978299561199697","0.02815785683473454","0.048260922206851464","0.09476419475465497","0.20140188080597443","0.11225641926576374","0.15628938677957765"
"0.011661619825300451","0.07435570108411921","0.06568306613184988","0.10766474676205817","0.08288630627470084","0.24207365352786048","0.06972952262193194","0.08903860106224248"
"0.01495047658476567","0.15233249620035966","0.0504931491088782","0.2377039707852675","0.16153169942924167","0.3016025244050423","0.02336975913788808","0.061094127749161786"
"0.01429766346148853","0.18006847527806102","0.03812887977461016","0.15634990342537702","0.13977509463825544","0.1862921318398224","0.03711022570219846","0.052602214179423346"
"0.017584179109095377","0.12374618021870515","0.027996493276571444","0.05407915560195936","0.13934428036018065","0.13939935836584166","0.03078339664149532","0.11606472298078241"
"0.012650101330705432","0.22588719244938488","0.032129374656419185","0.09963408677371094","0.1166301232729472","0.10791233332300953","0.019563533294593538","0.16914861234052864"
"0.01226472268494927","0.19820362177261353","0.031187368119607428","0.1588799982413694","0.05511556269432144","0.11895020708884668","0.01898800447887694","0.09745961388630192"
"0.0115136604544398","0.2651820345444181","0.02438259473749088","0.0748022148929432","0.0368122154328312","0.19226282242176257","0.019284743214072364","0.07411906213919783"
"0.013460105273468415","0.24014345921819036","0.07351779970583","0.06487361371807704","0.035668761209848576","0.1697930226437298","0.01389116786476896","0.03917952369197619"
"0.00924439602350624","0.14689218732843534","0.05268954460133529","0.0565592254064779","0.02821784477494238","0.1749020525750848","0.023430618801310588","0.02309828750073173"
"0.011642239390677545","0.10837043712088634","0.08458551697890887","0.06863339200934238","0.03798150071945916","0.19185200216081727","0.019459229393827493","0.07187683702101011"
"0.007634488824162511","0.08503606375197614","0.09613799408167961","0.12581711049640049","0.030869244224741965","0.12848431388760706","0.06811309156879242","0.0856402771852936"
"0.0073997506895825405","0.10093974187212484","0.14952121051140443","0.09018240836913427","0.016082083341371955","0.15895231175890473","0.07695078955966483","0.05100201090706796"
"0.006904365864993767","0.08488556842742084","0.11613828919593322","0.11572540769840439","0.026431066715988716","0.10255396875763023","0.0523990063402483","0.054418145025939224"
"0.007681518313227276","0.13949380280019708","0.06835408306379503","0.17892836056518713","0.020613756297277908","0.15789711433668352","0.025306796509547647","0.06366462914140791"
"0.004135799058189282","0.12197083609999398","0.07673180939988716","0.16392726039912414","0.026621610531921136","0.11995991498052161","0.04165404258650224","0.04810441285372824"
"0.005739624998024051","0.0918232528453779","0.08460878415503276","0.12917063515407623","0.0292893542137595","0.0927849075452955","0.05939418262013246","0.05203964079665885"
"0.00225016473115891","0.06293659297906645","0.0684692383323331","0.06559004977228661","0.024718200240004762","0.0849511826288748","0.06699949134348604","0.023115832655304258"
"0.01042353934319229","0.04564663752828668","0.06298763055770235","0.14236547034722274","0.03264066335906063","0.05231635011014124","0.031274515998055696","0.03687736157653615"
"0.016935914925028994","0.04595759931730625","0.04275684395120044","0.14605823918140376","0.014061335764813943","0.09134441455125952","0.014545748092638533","0.07765562818907373"
"0.013894261225055993","0.05632223177841572","0.03266953140620604","0.148324658873633","0.017363350058145544","0.0744333320965806","0.007989800644117917","0.051324328100725514"
"0.024690449891176747","0.1933267091001099","0.02479784178609623","0.0573843996871955","0.03546003074260773","0.15708379798823557","0.06007943212542699","0.06215041052533499"
"0.012099052106170127","0.13353241322426407","0.021491527468836202","0.05895737906848747","0.045802444777746976","0.11505843999292742","0.04231831661918262","0.035327150996054935"
"0.009058848707638067","0.08355419993088276","0.012986096643711531","0.12664649008923196","0.04589954116058831","0.08375936950946994","0.01479555312163322","0.02128543227484253"
"0.006186779009249022","0.05770129841781857","0.014513040400910171","0.07710205339731463","0.04750288953140286","0.05814408762426987","0.0037510452661460025","0.03815596360538992"
"0.013094515770875614","0.07169720993906414","0.016650267621710846","0.08375280566004156","0.04933132724945338","0.04259592507528981","0.02939330775601695","0.04554198312894542"
"0.011654025160875436","0.1359288004049733","0.023087111019358675","0.11897443808393443","0.017089238037170384","0.052969999824465375","0.025370332507677007","0.035468877625285056"
"0.007668843769860434","0.0802140935828009","0.014866304521850837","0.04940206779034745","0.014193534121371365","0.06625137486677035","0.05503502010304445","0.032827145139915415"
"0.00594874481968799","0.04422129326065638","0.03657771466624721","0.0489902126765866","0.034679453696225104","0.020843960478163337","0.031815597543697505","0.022797856388687143"
"0.009239236096150738","0.10864625611398365","0.034796986405763286","0.04311847644175454","0.05146258848265811","0.09333260711094293","0.02066936552214388","0.022056866420366306"
"0.009052220927504795","0.0936146360840387","0.028209390213642382","0.028988231588654878","0.07695926538049647","0.04950621977576475","0.014406882310232405","0.016953671058012265"
"0.005352786556901745","0.054257360750367745","0.02234650959353507","0.03210413308061483","0.03290813876609294","0.04342583635890268","0.007988607565986627","0.02121869838987206"
"0.006335357869412639","0.07462270298236445","0.030449702452201244","0.03931594682673989","0.05900557304485221","0.06651787454742336","0.0048236919536222556","0.04029834868244325"
"0.008251800504706308","0.05493641004295957","0.01664201714949126","0.025922102960932336","0.03460224816227253","0.049446306032002285","0.008159203974904772","0.04102751971892027"
"0.0062413696515759565","0.04889132756175468","0.009807687726063274","0.018683414885334593","0.02342066547371474","0.09293040023831534","0.042603485444508926","0.018432562275754794"
"0.006668183592049126","0.049903715067965426","0.01362481217604189","0.01941731179601086","0.029489284827537154","0.05543018212126399","0.019627466968629825","0.012427346319240973"
"0.005684629148840048","0.04632609743364313","0.01600151267763089","0.0700748322503904","0.022110737386805246","0.03713411430866226","0.012388667506762707","0.01347352739438512"
"0.007830016675227314","0.027201351136328156","0.01732466658252163","0.060644625338145686","0.022153440041332906","0.046237313484849385","0.013089931575722247","0.016716424412195285"
"0.008437187157968373","0.022349856507478227","0.01839554068115823","0.08552303509499004","0.01355640673245695","0.05187084073736731","0.005626585639114223","0.03807624213000532"
"0.009553382987764425","0.048049582785952394","0.02725081058792944","0.1304367278816953","0.01690652130108461","0.05263399361662047","0.014925426885981141","0.03191137119056153"
"0.008351302510321346","0.09222961204278468","0.015512846618023657","0.10418438581746431","0.01671966531271174","0.05622478396410491","0.012896467424366065","0.018573609267312385"
"0.005477280762322234","0.05257230286297132","0.015732389682948822","0.06738289343911091","0.03248949809144852","0.03357255498679934","0.003711888932210361","0.02345927060966102"
"0.011404930403223656","0.05532036858713196","0.008658442183042792","0.04990338328498478","0.021965690131865","0.031899290259757906","0.024463901755849615","0.028477080700699153"
"0.006308584198414069","0.05383064531786985","0.008304782560983492","0.05596568659904477","0.017365993742493258","0.040130904540320644","0.009707969242044645","0.02080490155602288"
"0.012488722849780087","0.09912232339138005","0.004551130614149579","0.08455692615394494","0.011682492698190994","0.04657424957579426","0.06862576439804802","0.031668654393237905"
"0.011174838019229028","0.08603496788060694","0.005676799078892014","0.07065033123618991","0.007877633173396292","0.0488345201727447","0.12674690769957636","0.020926546385816203"
"0.008282261424904291","0.057283279989515656","0.01314849991798378","0.04802093802948726","0.009520971692041358","0.0808602232026937","0.05061970437836427","0.023739901353704573"
"0.0037168180401223605","0.045620695428988944","0.021648563710912616","0.027580806148852444","0.024877798746016366","0.07571579879645807","0.041416733218578194","0.013194179399175332"
"0.006256378411409358","0.09105836822323554","0.015686376044108163","0.026284005504185526","0.028209413774794023","0.06565233921791358","0.045525966770885384","0.010431958398606056"
"0.008640311369079168","0.037729182650934945","0.009885352850090401","0.03532350223171876","0.01864172414910059","0.04660196019480567","0.07112668383839676","0.009588363544848322"
"0.006505558193679151","0.04734294591417998","0.006841888448340716","0.027720189363563963","0.018572119828058842","0.0400371850176795","0.05342258410017542","0.01028382341856221"
"0.006317226240685425","0.058964491868511604","0.011345816179413437","0.07555687361600638","0.010543708297092946","0.05603586082004197","0.03986445103048425","0.008157711947852309"
"0.008631995065225828","0.04712208748398561","0.010602501103101458","0.06437372298307997","0.011371715102270086","0.03854943109690512","0.08361216546937761","0.006006679050669372"
"0.006205155660092276","0.0433573965175007","0.00865156570962694","0.05296266994772003","0.005770356161286627","0.0393590033282093","0.0646912818207343","0.01643055614952249"
"0.0042889401873512645","0.03884084813754696","0.007763700266505413","0.08333221824205078","0.010608038360003569","0.02238221552121933","0.047938348260695096","0.01376971090991691"
"0.004702356648548012","0.022571014082655605","0.01045488189763133","0.07139061285016574","0.020946108993928014","0.07051057506587666","0.05914728418123205","0.013375977853626153"
"0.0040147371929736275","0.016454184021455265","0.007890821275901294","0.05152779531502483","0.011968901529049059","0.05919503486719857","0.04308373475828026","0.010327126560821076"
"0.00989165813810755","0.019670042486655492","0.009361301123885335","0.044463869440660275","0.012534741238797387","0.07761311628137768","0.032319696820593935","0.0037798989785798875"
"0.004469518516379223","0.029296634501085772","0.0162566393095972","0.09928656530117824","0.020619533686839775","0.04691353098134732","0.043469466640163434","0.027559514340935176"
"0.0038531942464211655","0.051806381017025394","0.012145380514542614","0.06688285447310871","0.027614109406538967","0.07220302945956125","0.022455453549128646","0.01462743238959685"
"0.003441537893795532","0.06455236217149884","0.014153736655028337","0.037813248458248516","0.018462341255992665","0.05916842604604622","0.03395193821813802","0.007117790751951125"
"0.004638558135037996","0.029868128296114405","0.019702114739941212","0.03877346868862419","0.016760323170278757","0.05253395561154828","0.029006252332871907","0.007319842399677534"
"0.006217173041663693","0.016614784612179023","0.020169122146080742","0.037833260254008405","0.012586572320979816","0.04522616926698997","0.011514492681678756","0.010193654324978707"
"0.0033802267821335663","0.020143031334188044","0.010434264681517536","0.032438967137823516","0.017486220285330534","0.03936727173674626","0.02589655338163077","0.006644789791503403"
"0.0028590967816167767","0.011862372769987473","0.012388608820366853","0.02104016842386741","0.016102467193892633","0.03355963754318414","0.01749715167136129","0.003694204876452889"
"0.004500891352728242","0.04524169278449186","0.007954991307859927","0.0327494988322346","0.027435202770222156","0.0548884734438535","0.013946934781657594","0.0026792448075542152"
"0.004095350572292822","0.024612868848731373","0.011468428544980369","0.02448647697415668","0.019138994123368946","0.047875887061619604","0.007188597959567056","0.0021112524162825164"
"0.0030854115373456503","0.023743642849452296","0.012351697955141072","0.028457220709884767","0.02289593763336839","0.035002595838106054","0.013529958204597126","0.0021125898254126807"
"0.0027817905302292","0.03603149417208118","0.01596328821392251","0.01975172005308745","0.011285145009231279","0.026722465916526827","0.03624226774702455","0.0010427031213549043"
"0.004216057079905022","0.036648595755015334","0.012190804732813754","0.016648680233089297","0.01506756977274526","0.058655195572592245","0.01224348269903791","0.005614997511116104"
"0.001837370466539201","0.04775401048231909","0.005690205433103612","0.046625027341194614","0.011833841765266806","0.02754314680207437","0.027798113013703607","0.008334081006637684"
"0.0015297768675081036","0.08612494399718751","0.007143562007296489","0.03108872155196446","0.011157905070417029","0.021387855800108047","0.02993653846865879","0.0045419821899616575"
"0.0011818612165178655","0.06197005031071101","0.0036931480103884473","0.02351152243975374","0.007606212075854546","0.02083840132962389","0.029325472086295545","0.0024437452909072954"
"0.001313750520675061","0.08164696618850842","0.012452084951467046","0.014917869240471338","0.007467492400857201","0.03523580873035925","0.020456501356577228","0.0030886579987354223"
